code,description,avg_monthly_q1,april_qty,old_moq,new_moq
FLA019,Bosch Flap Disc 4 P40,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
FLA020,Bosch Flap Disc 4 P 120,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
FLE001,Flex Conduit 25mm Mtrs,5.666666666666667,3.0,1.4166666666666667,1.4166666666666667
FLE002,Flex Tube Metallic 1/2x1.5ft,26.666666666666668,48.0,6.666666666666667,12.0
FLE004,Flex Tube Plastic 1/2x2ft,5.666666666666667,4.0,1.4166666666666667,1.4166666666666667
FLE007,Flex Tube Plastic 1/2x1.5ft,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
FLE008,Flex Tube 1/2x1ft,1.6666666666666667,6.0,0.4166666666666667,1.5
FLE009,Flex metallic Tube 1/2x2ft,8.666666666666666,15.0,2.1666666666666665,3.75
FLE010,Flex Tube 11/2x1/2 M/F,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
FLE011,Flex Tube Plastic 3/4x1.5ft,1.0,0.0,0.25,0.25
FLE012,Flex Tube Metallic 1/2x1ft,11.333333333333334,7.0,2.8333333333333335,2.8333333333333335
FLE013,Flex conduit 20mm Mtrs,10.333333333333334,27.0,2.5833333333333335,6.75
FLE014,Flex conduit Roll 20mm black,0.0,1.0,0.0,0.25
FLE015,Flex conduit Roll 25mm black,1.0,0.0,0.25,0.25
FLE016,Flex conduit Roll 20mm White,0.0,0.0,0.0,0.0
FLE017,Flex conduit Roll 25mm white,1.0,0.0,0.25,0.25
FLO001,Float Switch,0.3333333333333333,2.0,0.08333333333333333,0.5
FLO004,Floor Drain,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
FLO006,Flourescent Fitting 2ft,4.0,0.0,1.0,1.0
FLO007,Flourescent Fitting 4ft,4.0,0.0,1.0,1.0
FLU001,Flusher Plug pkts,4.333333333333333,2.0,1.0833333333333333,1.0833333333333333
FOO003,Foot Valve 1 peggler,1.3333333333333333,2.0,0.3333333333333333,0.5
FOO004,Foot Valve 1/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FOO005,Foot Valve 11/2,0.0,0.0,0.0,0.0
FOO007,Foot Valve 3/4 pegler,1.0,0.0,0.25,0.25
FOO008,Foot Valve 3/4,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
FOO009,Foot Valve 1,1.0,0.0,0.25,0.25
FOR001,Force Pump small,1.0,0.0,0.25,0.25
FOR002,Fork Jembe 1.5LB,1.3333333333333333,2.0,0.3333333333333333,0.5
FOR003,Fork Jembe 2.5LB,4.0,0.0,1.0,1.0
FOR004,Fork Jembe 3.5LB,5.666666666666667,0.0,1.4166666666666667,1.4166666666666667
FOR006,Force Pump Big,0.0,1.0,0.0,0.25
FRI001,Fridge Guard,0.0,0.0,0.0,0.0
GAL003,Galvanised Wire Kgs,0.6,0.0,0.15,0.15
GAL006,Galvanized Wire 2mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GAR007,GARDENA HOSE CONNECTOR,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GAT002,Gate Valve 1,6.666666666666667,1.0,1.6666666666666667,1.6666666666666667
GAT003,Gate Valve 1/2,3.3333333333333335,7.0,0.8333333333333334,1.75
GAT004,Gate Valve 11/2,1.6666666666666667,1.0,0.4166666666666667,0.4166666666666667
GAT005,Gate Valve 11/4,4.333333333333333,7.0,1.0833333333333333,1.75
GAT006,Gate Valve 2 pegler,1.0,0.0,0.25,0.25
GAT007,Gate Valve 3/4,25.0,30.0,6.25,7.5
GAT008,Gate Valve 1 pegler,15.0,8.0,3.75,3.75
GI 001,Gi Back Nut 1,6.666666666666667,8.0,1.6666666666666667,2.0
GI 002,Gi Back Nut 1/2,1.3333333333333333,2.0,0.3333333333333333,0.5
GI 004,Gi Back Nut 11/4,1.0,0.0,0.25,0.25
GI 005,Gi Back Nut 2,2.0,0.0,0.5,0.5
GI 006,Gi Back Nut 3/4,11.0,3.0,2.75,2.75
GI 007,Gi Barrel Nipple 1,3.6666666666666665,1.0,0.9166666666666665,0.9166666666666665
GI 008,Gi Barrel Nipple 1/2,12.333333333333334,10.0,3.083333333333334,3.083333333333334
GI 009,Gi Barrel Nipple 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 010,Gi Barrel Nipple 11/4,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
GI 011,Gi Barrel Nipple 2,0.0,0.0,0.0,0.0
GI 012,Gi Barrel Nipple 3/4,2.0,6.0,0.5,1.5
GI 013,Gi Bend 1,0.0,0.0,0.0,0.0
GI 014,Gi Bend 1/2,0.0,3.0,0.0,0.75
GI 015,Gi Bend 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 016,Gi Bend 11/4,0.0,0.0,0.0,0.0
GI 018,Gi Bend 3/4,0.0,1.0,0.0,0.25
GI 019,Gi Cup Female 1,1.3333333333333333,2.0,0.3333333333333333,0.5
GI 020,Gi Cup Female 1/2,100.33333333333333,48.0,25.083333333333332,25.083333333333332
GI 021,Gi Cup Female 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 023,Gi Cup Female 3/4,3.3333333333333335,8.0,0.8333333333333334,2.0
GI 024,Gi Elbow 1,4.333333333333333,0.0,1.0833333333333333,1.0833333333333333
GI 025,Gi Elbow 1/2,12.666666666666666,3.0,3.166666666666667,3.166666666666667
GI 026,Gi Elbow 11/2,0.0,0.0,0.0,0.0
GI 027,Gi Elbow 11/4,0.0,0.0,0.0,0.0
GI 028,Gi Elbow 2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 029,Gi Elbow 3/4,2.0,8.0,0.5,2.0
GI 030,Gi Hex Nipple 1,2.0,1.0,0.5,0.5
GI 031,Gi Hex Nipple 1/2,125.66666666666667,95.0,31.41666666666667,31.41666666666667
GI 032,Gi Hex Nipple 11/2,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
GI 033,Gi Hex Nipple 11/4,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666
GI 034,Gi Hex Nipple 2,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GI 035,Gi Hex Nipple 3/4,11.0,7.0,2.75,2.75
GI 036,Gi Long Thread Nipple 1,3.6666666666666665,4.0,0.9166666666666665,1.0
GI 037,Gi Long Thread Nipple 1/2,0.6666666666666666,5.0,0.16666666666666666,1.25
GI 038,Gi Long Thread Nipple 11/2,2.0,0.0,0.5,0.5
GI 039,Gi Long Thread Nipple 11/4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 040,Gi Long Thread Nipple 2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 041,Gi Long Thread Nipple 3/4,7.333333333333333,1.0,1.833333333333333,1.833333333333333
GI 042,Gi Plug Male 1,2.0,0.0,0.5,0.5
GI 043,Gi Plug Male 1/2,33.0,74.0,8.25,18.5
GI 045,Gi Plug Male 3/4,2.0,20.0,0.5,5.0
GI 046,Gi Red Bush 11/2x11/4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 047,Gi Red Bush 11/2x3/4,0.0,1.0,0.0,0.25
GI 048,Gi Red Bush 11/4x1,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
GI 049,Gi Red Bush 11/4x3/4,0.0,0.0,0.0,0.0
GI 051,Gi Red Bush 1x3/4,0.0,2.0,0.0,0.5
GI 052,Gi Red Bush 2x1,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 053,Gi Red Bush 2x11/2,1.0,0.0,0.25,0.25
GI 054,Gi Red Bush 2x11/4,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 055,Gi Red Bush 2x3/4,0.0,0.0,0.0,0.0
GI 056,Gi Red Bush 3/4x1/2,6.333333333333333,4.0,1.5833333333333335,1.5833333333333335
GI 057,Gi Red Socket 11/2x1,1.0,0.0,0.25,0.25
GI 058,Gi Red Socket 11/2x1/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 059,Gi Red Socket 11/2x3/4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 060,Gi Red Socket 11/4x1,1.0,0.0,0.25,0.25
GI 061,Gi Red Socket 1x1/2,1.0,0.0,0.25,0.25
GI 062,Gi Red Socket 1x3/4,5.666666666666667,1.0,1.4166666666666667,1.4166666666666667
GI 064,Gi Red Socket 2 X 3/4,0.0,0.0,0.0,0.0
GI 065,Gi Red Socket 3/4x1/2,5.666666666666667,1.0,1.4166666666666667,1.4166666666666667
GI 066,Gi Red Tee 1x1/2,0.0,0.0,0.0,0.0
GI 068,Gi Socket 1,6.666666666666667,5.0,1.6666666666666667,1.6666666666666667
GI 069,Gi Socket 1/2,73.33333333333333,65.0,18.333333333333332,18.333333333333332
GI 070,Gi Socket 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 071,Gi Socket 11/4,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 073,Gi Socket 3/4,5.0,9.0,1.25,2.25
GI 074,Gi Stand Pipe 1/2x1.5ft,6.333333333333333,15.0,1.5833333333333335,3.75
GI 075,Gi Stand Pipe 1/2x1ft,3.0,0.0,0.75,0.75
GI 076,Gi Stand Pipe 1/2x2ft,3.3333333333333335,2.0,0.8333333333333334,0.8333333333333334
GI 077,Gi Stand Pipe 1/2x3ft,0.6666666666666666,4.0,0.16666666666666666,1.0
GI 079,Gi Stand Pipe 3/4x1ft,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 081,Gi Tee 1,0.0,1.0,0.0,0.25
GI 082,Gi Tee 1/2,14.333333333333334,3.0,3.583333333333333,3.583333333333333
GI 083,Gi Tee 11/2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 084,Gi Tee 11/4,0.0,0.0,0.0,0.0
GI 085,Gi Tee 2,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
GI 088,Gi Tee 3/4,1.3333333333333333,3.0,0.3333333333333333,0.75
GI 089,Gi Union 1,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
GI 090,Gi Union 1/2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
GI 092,Gi Union 11/4,0.0,2.0,0.0,0.5
GI 095,Gi Union 3/4,2.6666666666666665,8.0,0.6666666666666666,2.0
GIR001,Gi Red Bush 11/2x1/2,0.0,0.0,0.0,0.0
GLA004,Glass Bit,0.0,0.0,0.0,0.0
GLA006,Glass Clear 3mm,36.166666666666664,0.0,9.041666666666666,9.041666666666666
GLA007,Glass Clear 4mm,20.766666666666666,0.0,5.191666666666666,5.191666666666666
GLA008,Glass Clear 5mm,3.6666666666666665,15.5,0.9166666666666665,3.875
GLA009,Glass Clear 6mm,2.0,0.0,0.5,0.5
GLA012,Glass Flowered 3mm,1.1666666666666667,10.0,0.2916666666666667,2.5
GLA013,Glass Gold Bronze 4mm,0.0,6.0,0.0,1.5
GLA014,Glass Mirror 3mm,0.0,0.0,0.0,0.0
GLA015,Glass Mirror 4mm,13.5,5.0,3.375,3.375
GLA016,Glass Mirror 5mm,0.0,0.0,0.0,0.0
GLA017,Glass Obs Blue 3mm,3.0,0.0,0.75,0.75
GLA018,Glass One Way Blue,0.0,0.0,0.0,0.0
GLA020,Glass One Way Gold,0.0,0.0,0.0,0.0
GLA021,Glass One Way Grey,0.0,0.0,0.0,0.0
GLA022,Glass Square Type Grey Obs,0.0,0.0,0.0,0.0
GLA023,Glass Tint Grey 4mm,0.0,2.0,0.0,0.5
GLA024,Glass Tint Grey Indi,0.0,0.0,0.0,0.0
GLO004,Gloves Leather H/G,7.0,0.0,1.75,1.75
GLO005,Gloves Leather Hg 14',4.333333333333333,4.0,1.0833333333333333,1.0833333333333333
GLO007,Gloves Rubber H/G,16.333333333333332,14.0,4.083333333333333,4.083333333333333
GOO001,Gauze Wire Mtrs,34.333333333333336,51.0,8.583333333333334,12.75
GOO002,Gauze Wire Roll,3.0,3.0,0.75,0.75
GRE002,Grey Oxide Powder 1kg,0.6666666666666666,10.0,0.16666666666666666,2.5
GRE003,Green Oxide 1kg,0.0,4.0,0.0,1.0
GRI004,Grinding Disc 9,2.0,0.0,0.5,0.5
GRO002,Grout 1kg Cream,2.0,7.0,0.5,1.75
GRO005,Grout 3kg Grey,1.0,8.0,0.25,2.0
GRO006,Grout 3kg White,3.3333333333333335,5.0,0.8333333333333334,1.25
GRO015,Grout 1kg Grey-Fuga,101.33333333333333,52.0,25.333333333333336,25.333333333333336
GRO016,Grout 1kg White-Fuga,70.33333333333333,72.0,17.583333333333332,18.0
GRO017,Grout white-kalekim 3kg,1.6666666666666667,10.0,0.4166666666666667,2.5
GRO018,Grout Grey- Kalekim 3kg,2.3333333333333335,5.0,0.5833333333333334,1.25
GUM003,Gum Poles Small,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
GUM004,Gumboot No 6,5.333333333333333,1.0,1.3333333333333333,1.3333333333333333
GUM005,Gumboot No 7,6.0,0.0,1.5,1.5
GUM006,Gumboot No 8,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
GUM007,Gumboot No 10,2.0,0.0,0.5,0.5
GUM008,Gumboot No 9,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667
GUM009,Gumboot H/G No 6,0.0,0.0,0.0,0.0
GUM010,Gumboot H/G No 7,0.0,2.0,0.0,0.5
GUM011,Gumboot H/G No 8,0.0,2.0,0.0,0.5
GUM012,Gumboot H/G No 9,0.0,2.0,0.0,0.5
GUM013,Gumboot H/G No 10,0.0,1.0,0.0,0.25
GUT001,Gutter Angle,5.666666666666667,0.0,1.4166666666666667,1.4166666666666667
GUT002,Gutter Bracket,91.66666666666667,75.0,22.916666666666668,22.916666666666668
GUT003,Gutter Connector,8.333333333333334,18.0,2.0833333333333335,4.5
GUT008,Gutter Metro,9.333333333333334,20.0,2.3333333333333335,5.0
GUT012,Gutter Stop End,16.333333333333332,26.0,4.083333333333333,6.5
GUT014,Gutters Outlet,8.666666666666666,12.0,2.1666666666666665,3.0
GYP002,Gypsum Angle Line,131.66666666666666,36.0,32.916666666666664,32.916666666666664
GYP003,Gypsum Board 12mm,31.666666666666668,13.0,7.916666666666666,7.916666666666666
GYP006,Gypsum Board Hada,807.3333333333334,848.0,201.83333333333337,212.0
GYP008,Gypsum Board Moist Resistant,77.0,53.0,19.25,19.25
GYP010,Gypsum Board Waterproof 9mm,0.3333333333333333,1.0,0.08333333333333333,0.25
GYP011,Gypsum Channel,1795.3333333333333,1618.0,448.83333333333337,448.83333333333337
GYP012,Gypsum Cornice-Plain,455.3333333333333,183.0,113.83333333333333,113.83333333333333
GYP013,Gypsum Corner Bead,53.333333333333336,28.0,13.333333333333334,13.333333333333334
GYP016,Gypsum Fibre Tape,90.33333333333333,29.0,22.583333333333332,22.583333333333332
GYP020,Gypsum Knife,1.6666666666666667,1.0,0.4166666666666667,0.4166666666666667
GYP021,Gypsum Powder 1kg,43.166666666666664,60.5,10.791666666666666,15.125
GYP022,Gypsum Powder 25kg,100.0,98.0,25.0,25.0
GYP025,Gypsum Screws 1 *1000pcs -Blue esBseOnMtiaAlS,104.0,156.0,26.0,39.0
GYP026,Gypsum Screws 1 Pkt,18.333333333333332,7.0,4.583333333333333,4.583333333333333
GYP027,Gypsum Screws 11/2 Pkt,9.666666666666666,14.0,2.4166666666666665,3.5
GYP028,Gypsum Screws 11/4 Pkt,2.3333333333333335,4.0,0.5833333333333334,1.0
GYP029,Gypsum Screws 2 Pkt,10.833333333333334,11.0,2.7083333333333335,2.75
GYP030,Gypsum Screws 3/4 Pkt,4.666666666666667,1.0,1.1666666666666667,1.1666666666666667
GYP032,Gypsum Screws Assorted,50.0,0.0,12.5,12.5
GYP034,Gypsum Stud,1863.6666666666667,3682.0,465.91666666666674,920.5
GYP036,Gypsum Board Thumb 9mm,124.33333333333333,0.0,31.083333333333332,31.083333333333332
GYP037,Gypsum Screws 1 *1000pcs,25.666666666666668,1.0,6.416666666666666,6.416666666666666
GYP038,Gypsum Cornice-Flowered,108.33333333333333,16.0,27.08333333333333,27.08333333333333
GYP039,Gypsum Stud 75mm,109.66666666666667,15.0,27.416666666666668,27.416666666666668
GYP040,Gypsum Channel 75mm,56.666666666666664,7.0,14.166666666666668,14.166666666666668
GYP041,Gypsum Furring Channel 68,120.0,13.0,30.0,30.0
GYP042,Gypsum Cornace-Type 2,0.0,0.0,0.0,0.0
HAC001,Hacksaw Blade,534.0,424.0,133.5,133.5
HAC005,Hacksaw Frame J/K,1.3333333333333333,4.0,0.3333333333333333,1.0
HAC006,Hacksaw Frame Orange,3.0,8.0,0.75,2.0
HAM001,Hammer Jk,6.0,2.0,1.5,1.5
HAM003,Hammer Rubber 29mm,3.3333333333333335,9.0,0.8333333333333334,2.25
HAN003,Handsaw 16,3.6666666666666665,2.0,0.9166666666666665,0.9166666666666665
HAN006,Hard Broom With Handle,24.666666666666668,49.0,6.166666666666668,12.25
HAN007,Hard Broom Without Handle,17.0,5.0,4.25,4.25
HAN008,Handsaw 16 -Metallic,0.3333333333333333,1.0,0.08333333333333333,0.25
HAN009,Hand sprayer Pump 20lt,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
HAS001,Hasp & Staple 2,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
HAS003,Hasp & Staple 3,1.0,0.0,0.25,0.25
HAS005,Hasp Juakali,23.666666666666668,15.0,5.916666666666667,5.916666666666667
HDP001,Hdpe Pipe Roll 32mm,0.0,0.0,0.0,0.0
HDP003,Hdpe Pipe Roll 50mm,0.0,2.0,0.0,0.5
HDP004,Hdpe Pipe roll 40mm,0.0,0.0,0.0,0.0
HDP005,Hdpe pipe roll 25mm,0.0,0.0,0.0,0.0
HDP006,Hdpe pipe roll 20mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
HEL001,Helmets Red,16.0,4.0,4.0,4.0
HEL002,Helmets Blue,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
HEL003,Helmets white,13.666666666666666,15.0,3.4166666666666665,3.75
HEL004,Helmets yellow,9.666666666666666,2.0,2.4166666666666665,2.4166666666666665
HEM001,Hemp,0.0,3.0,0.0,0.75
HIG002,High Gloss Thinner 5lt,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
HIL002,Hilt Bit 12mm,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
HIL003,Hilt Bit 14mm,1.0,1.0,0.25,0.25
HIL004,Hilt Bit 16mm,1.0,0.0,0.25,0.25
HIL005,Hilt Bit 6mm,17.333333333333332,4.0,4.333333333333333,4.333333333333333
HIL006,Hilt Bit 8mm,3.0,3.0,0.75,0.75
HIL007,Hilt Bit 10MM,1.6666666666666667,1.0,0.4166666666666667,0.4166666666666667
HIN002,Hinges 1.5- Pairs,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
HIN003,Hinges 2- Pairs,10.0,6.0,2.5,2.5
HIN004,Hinges 2.5- Pairs,4.666666666666667,1.0,1.1666666666666667,1.1666666666666667
HIN005,Hinges 3- Pairs,9.333333333333334,25.0,2.3333333333333335,6.25
HIN006,Hinges 4- Pairs,17.666666666666668,43.0,4.416666666666667,10.75
HIN011,Hinges Double Action 4,0.0,0.0,0.0,0.0
HIN015,Hinges Oxford Brass,29.333333333333332,21.0,7.333333333333332,7.333333333333332
HIN016,Hinges Oxford Silver,10.333333333333334,9.0,2.5833333333333335,2.5833333333333335
HOO002,Hoop Iron Kgs,0.08333333333333333,0.0,0.020833333333333332,0.020833333333333332
HOO003,Hoop Iron Roll,259.6666666666667,395.0,64.91666666666667,98.75
HOS001,Hose Clip 1,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
HOS008,Hose Connector 1/2:,0.0,0.0,0.0,0.0
HOS011,Hose Pipe Braided 1/2x30m,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
HOS012,Hose Pipe Braided 1/2x50m,1.6666666666666667,2.0,0.4166666666666667,0.5
HOS013,Hose Pipe Braided 1x30m,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
HOS014,Hose Pipe Braided 1x50,2.0,2.0,0.5,0.5
HOS015,Hose Pipe Braided 3/4x30m,3.3333333333333335,4.0,0.8333333333333334,1.0
HOS016,Hose Pipe Braided 3/4x50m,6.666666666666667,3.0,1.6666666666666667,1.6666666666666667
HOS017,Hose Pipe Clear 1/2x120ft,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
HOS018,Hose Pipe Clear 1/2x60ft,1.6666666666666667,6.0,0.4166666666666667,1.5
HOS019,Hose Pipe Clear 1/4 X 50 Roll(s),2.6666666666666665,4.0,0.6666666666666666,1.0
HOS021,Hose Pipe Clear 3/4x120ft,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
HOS022,Hose Pipe Clear 3/4x60ft,0.0,0.0,0.0,0.0
HOS023,Hose Pipe Zebra 1/2x60ft,0.0,1.0,0.0,0.25
HOS026,Hose Pipe Zebra 3/4x60ft,0.0,1.0,0.0,0.25
HOS030,Hospital Tap,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
IND001,Ind Socket Single Phase,2.0,1.0,0.5,0.5
IND002,Ind Socket Three Phase,0.0,0.0,0.0,0.0
IND003,Industrial Socket Two Phase,0.0,0.0,0.0,0.0
INS001,Insulating Tape Black Big,43.0,48.0,10.75,12.0
INS002,InsulatingTape Black Small,31.666666666666668,13.0,7.916666666666666,7.916666666666666
INS004,Insulating Tape Yellow Big,5.666666666666667,0.0,1.4166666666666667,1.4166666666666667
INS008,Insulating Tape White Big,3.0,2.0,0.75,0.75
INS012,Instant Shower Ener 4t,6.333333333333333,3.0,1.5833333333333335,1.5833333333333335
INS015,Instant Shower Lorenzeti,4.0,6.0,1.0,1.5
INS018,Insulating Tape Green Big,4.0,0.0,1.0,1.0
INS019,Insulating Tape Red Big,5.666666666666667,2.0,1.4166666666666667,1.4166666666666667
INS020,Insulating Tape Blue Big,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
INT001,TV Outlet,0.0,0.0,0.0,0.0
IZO001,IZOSTOP 3001-Kalekim,10.666666666666666,100.0,2.6666666666666665,25.0
J,B001 J Bolts,5.666666666666667,32.0,1.4166666666666667,8.0
JEM001,Jembe 1.5LB,1.0,0.0,0.25,0.25
JEM002,Jembe 2.5LB,6.0,7.0,1.5,1.75
JEM003,Jembe 2LB,1.0,0.0,0.25,0.25
JEM004,Jembe 3LB,6.0,0.0,1.5,1.5
JEM005,Jembe Handle,50.666666666666664,35.0,12.666666666666668,12.666666666666668
JIG001,Jigsaw Blade,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
JUM001,Jumbo Tank 10000l,3.3333333333333335,1.0,0.8333333333333334,0.8333333333333334
JUM002,Jumbo Tank 1000l,2.0,2.0,0.5,0.5
JUM003,Jumbo Tank 100l,0.0,1.0,0.0,0.25
JUM005,Jumbo Tank 1500l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
JUM007,Jumbo Tank 2300l,0.0,0.0,0.0,0.0
JUM009,Jumbo Tank 2500l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
JUM010,Jumbo Tank 3000l,2.3333333333333335,3.0,0.5833333333333334,0.75
JUM011,Jumbo Tank 300l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
JUM014,Jumbo Tank 5000l,5.333333333333333,2.0,1.3333333333333333,1.3333333333333333
JUM017,Jumbo Tank Rect 1000l,0.6666666666666666,2.0,0.16666666666666666,0.5
JUM019,Jumbo Tank Rect 500l,0.0,1.0,0.0,0.25
KEN001,KenSeal4KG,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
KHA001,KHAKI BAGS NO5,2.0,0.0,0.5,0.5
KHA002,KHAKI BAG NO 2,2.0,0.0,0.5,0.5
KHA003,KHAKI BAG NO 1/2,2.0,0.0,0.5,0.5
KIF001,Kifagio Big,29.666666666666668,32.0,7.416666666666667,8.0
KIT002,Bath Mixer wall Pillar,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
KIT003,Kitchen Mixer Sink,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
KIT004,Kitchen Mixer Wall,0.6666666666666666,1.0,0.16666666666666666,0.25
KIT006,Kitchen Sink D/B S/D,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
KIT007,Kitchen Sink S/B S/D,1.0,0.0,0.25,0.25
KIT008,Kitchen Sink S/B S/D Light,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
LEA003,Leaf Rake Plastic Big,3.0,4.0,0.75,1.0
LED001,Flourescent Led Fittings 2ft,0.0,1.0,0.0,0.25
LED002,Flourescent Led Fittings 4ft,0.3333333333333333,1.0,0.08333333333333333,0.25
LED004,Flourescent Led Tubes 2ft,0.6666666666666666,2.0,0.16666666666666666,0.5
LED005,Flourescent Led Tubes 4ft,3.6666666666666665,1.0,0.9166666666666665,0.9166666666666665
LED006,Led Panel Light 6w,0.0,1.0,0.0,0.25
LED007,LED Panel light(6500k),0.0,0.0,0.0,0.0
LED008,Led Panel Light 6w(3000k),0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
LED009,LED Butten lights 50w,1.0,0.0,0.25,0.25
LED010,LED Butten light 20w,0.6666666666666666,2.0,0.16666666666666666,0.5
LED011,LED Flood Light 30w(Sensor),0.0,0.0,0.0,0.0
LED012,LED Flood Light 20w,0.0,0.0,0.0,0.0
LED013,LED Flood Lights 30w,0.0,0.0,0.0,0.0
LED014,LED Panel 24W,0.0,2.0,0.0,0.5
LIM001,Lime 25kg,43.666666666666664,44.0,10.916666666666666,11.0
LIP001,Lipping Beach Roll,2.54,0.0,0.635,0.635
LIP002,Lipping Cherry Roll,0.0,0.0,0.0,0.0
LIP003,Lipping Coimbra,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
LIP004,Lipping Mtrs,32.666666666666664,36.0,8.166666666666666,9.0
LIP006,Lipping Wall Nut,0.0,0.0,0.0,0.0
LIP007,Lipping White,10.333333333333334,0.0,2.5833333333333335,2.5833333333333335
LOC002,Lock Flyglobe Gold,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
LOC003,Lock Flyglobe Silver,1.0,3.0,0.25,0.75
LOC004,Lock Moment,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
LOC006,Lock Union 2lever Silver,3.3333333333333335,2.0,0.8333333333333334,0.8333333333333334
LOC008,Lock Union Almn 2lever,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
LOC009,Lock Union Brass 2lever,0.0,0.0,0.0,0.0
LOC010,Lock Union Dead 3lever,1.6666666666666667,2.0,0.4166666666666667,0.5
LOC011,Lock Wista W-20188,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334
LOC012,Lock Union 2lever brass/gold,6.666666666666667,3.0,1.6666666666666667,1.6666666666666667
LOC013,Lock Wista W-23615,1.0,2.0,0.25,0.5
LOC014,Lock Wista W-23613,0.0,1.0,0.0,0.25
LOC015,Lock Wista W-20252,0.0,1.0,0.0,0.25
LOO001,Looping Boxes,2.0,58.0,0.5,14.5
LOR001,Lordex 1kg,4.333333333333333,3.0,1.0833333333333333,1.0833333333333333
LOR002,Lordex 300g,2.3333333333333335,4.0,0.5833333333333334,1.0
MAC002,Machine Screw 2ba pcs,3.0,0.0,0.75,0.75
MAC004,Machine Screw 4ba,1.0,0.0,0.25,0.25
MAC005,MACHINE SCREW 2BA PKT,4.333333333333333,0.0,1.0833333333333333,1.0833333333333333
MAG001,Magic Connector 11/2 CHROME,3.0,4.0,0.75,1.0
MAG002,Magic Connector 11/4 CHROME,8.0,6.0,2.0,2.0
