code,description,qty_out
TIL014,Tile Adhesive 1951-Kalekim 25kg,50.0
TIL015,Tile Adhesive 1952 White-kalekim 25BkgOMAS,234.0
TIN002,Tinsnip 10,4.0
TIN004,Tinsnip 8,5.0
TIS009,Tissue Holder NEMSI Black,5.0
TOI001,Toilet P-Trap,3.0
TOI004,Toilet S-Trap,2.0
TOW004,Towel Holder Ring-chrome,3.0
TOW010,Tower Bolt China 3,11.0
TOW011,Tower Bolt China 4,15.0
TOW012,Tower Bolt China 6,25.0
TOW014,Padbot Blue JK,15.0
TOW016,Towel Holder -Premium square-black,2.0
TRA001,Trans Africa Q35-Hm,1.0
TRA004,Transafrica Sdw750,1.0
TRA006,Transafrica Sub Sm5,0.0
TRA009,Transport,1813.0
TRI001,Tri Square 10,4.0
TRI002,Tri Square 12,2.0
TRI003,Tri Square 6,2.0
TRI004,Tri Square 8,2.0
TRO001,Tronic Led Fitting 4ft,0.0
TRO002,Tronic Led Tube 4ft,16.0
TRO003,Trowel China 8,7.0
TRO004,Trowel China 6,9.0
TRO006,Trowel Jk Big,7.0
TRO007,Trowel Jk Medium,5.0
TRO008,Trowel Jk Small,1.0
TRO010,Tronic Led Fitting 2ft,13.0
TRO011,Tronic Led Tube 2ft,13.0
TRO012,Trolley,0.0
TUB001,Tube 1/2x1/2x16g,5.0
TUB002,Tube 11/2x11/2x14g,2.0
TUB003,Tube 11/2x11/2x16g,277.0
TUB004,Tube 11/2x11/2x18g(0.8mm),79.0
TUB006,Tube 11/2x1x16g,202.5
TUB007,Tube 11/2x1x18g,151.0
TUB008,Tube 11/4x11/4x16g,46.0
TUB009,Tube 11/4x11/4x18g,25.0
TUB011,Tube 1x1x16g,476.5
TUB012,Tube 1x1x18g,145.0
TUB013,Tube 2x1x14g,150.0
TUB014,Tube 2x1x16g,146.0
TUB015,Tube 2x1x18g,83.5
TUB018,Tube 2x2x16g,287.0
TUB019,Tube 2x2x18g,66.5
TUB020,Tube 3/4x3/4x16g,179.5
TUB021,Tube 3/4x3/4x18g(0.8mm),122.0
TUB022,Tube 3x2X2mm,74.0
TUB023,Tube 3x2x2.5mm,9.5
TUB024,Tube 3x2x3mm,5.5
TUB026,Tube 3x3x2.5mm,8.0
TUB028,Tube 3x3x3mm,11.0
TUB029,Tube 3x3x4mm,35.0
TUB033,Tube 4x2x3mm,10.0
TUB035,Tube 4x4x2.5mm,4.0
TUB036,Tube 4x4x3mm,8.0
TUB040,Tube 4x2x4mm,30.0
TUB041,Tube 11/2x11/2x3mm,19.0
TUB042,Tube 6x4x3mm,3.0
TUB045,Tube 2x2x1.2mm,22.0
TUB046,Tube 4x4x4mm,4.0
TUR001,Turpentine Glory 1l,42.0
TUR002,Turpentine Glory 5l,19.0
TYR001,Stanley-Tyre Repair Kit,0.0
UND001,Undertaker 100ml,7.0
UND002,Undertaker 1l,116.0
UND003,Undertaker 250ml,10.0
URI001,Urinal Bowl,0.0
URI002,Urinal Flash Valve,0.0
USP001,Uspro Foam Premium 750ml,71.0
USP002,Uspro Foam Economy 750ml,34.0
USP003,USPRO Foam DLG,27.0
USP004,USPRO Foam Sista,33.0
UVE001,Iron strips U VENT,30.0
VAL002,Valve Socket 1,0.0
VAL004,Valve Socket 11/2,0.0
VAL009,Valley 28G,2.0
WAL001,Wall Coping 12,10.0
WAL003,Wall Nut Spirit,6.0
WAL004,Wall Nut Water,6.0
WAL006,Wall Pass,98.0
WAL007,Wall Plug 10mm,6.0
WAL008,Wall Plug 12mm,5.0
WAL009,Wall Plug 6mm,40.0
WAL010,Wall Plug 8mm,37.0
WAL011,Wall Plug Pcs,80.0
WAL014,Wall Tap Short Neck,10.0
WAL015,Wall Tap Long Neck,16.0
WAL016,Wall Tap Sprout 1/2,1.0
WAR001,Warning Tape Red,22.0
WAS003,Wash Hand Basin 18x12,3.0
WAS006,Wash Hand Basin Corner,0.0
WAS009,Washers Metal Small,78.0
WAT001,Tronic Water Heater Switch 20A,16.0
WAT002,Water Heater Switch 45a Gold,11.0
WAT003,Water Meter Davis 1/2,1.0
WAT005,Water Meter Kent 1/2,0.0
WAT006,Water Meter Kent 3/4,0.0
WAT007,Watering Can,2.0
WAT010,Waterproof Mzito Powder,83.0
WAT013,Waterproof Sikalite,796.0
WAT014,Waterproof Sikalite 25l-plastocrete,25.0
WAT015,Waterproof Socket Single,3.0
WAT016,Tronic Waterproof Socket Twin,4.0
WAT017,Waterproof Switch,0.0
WAT023,Waterpump Dayliff 1HP,1.0
WAT026,Cooker Socket Grey,0.0
WAT027,Water Heater 45aGrey,0.0
WAT028,Water Heater Switch 45A,16.0
WAT029,Water Heater Switch 45A Black,8.0
WD4002,Wd40 250ml,6.0
WD4003,Wd40 500ml,1.0
WEL002,Welding Glass,5.0
WEL004,Welding Googles,8.0
WEL005,Welding Holder,3.0
WEL009,Welding Rods Simba,1165.25
WHE003,Wheelbarrow H/G,38.0
WHE004,Wheelbarrow M/G,1.0
WHE005,Wheelbarrow Super H/G,46.0
WHE007,Wheelbarrow Wheel Big,9.0
WHE009,Wheelbarrow Wheel Tuktuk,18.0
WHI001,White Cement 1kg,5.0
WHI003,White Cement 40kg (52.5N),32.0
WHI005,White Spirit 5l Glory,165.0
WHI006,White Spirit Crown 1l,45.0
WHI007,White Spirit Crown 5l,108.0
WHI008,White Spirit Glory 1l,181.0
WIN001,Window Fastener,196.0
WIN003,Window Handle,54.0
WIN004,Window Fastener Kent,108.0
WIN005,Window Stay,206.0
WIN007,Window Stay Kent,108.0
WIN008,Drawer Handle Silver 8,13.0
WIN009,Drawer Handle Gold 8,12.0
WIN010,Drawer Handle Grey 8,30.0
WIR001,Wire Brush,296.0
WIR002,Wire Mesh H/G,167.0
WIR003,Wire Mesh L/G,1.0
WIR004,Wire Mesh M/G,309.0
WOO003,Wood Chisel 1/2,11.0
WOO006,Wood Filla Mahogany,33.0
WOO007,Wood Filla Pine,16.0
WOO008,Wood Screw Assorted,748.0
WOO009,Wood Screw Pkt 1,0.5
WOO010,Wood Screw Pkt 1.5,1.0
WOO012,Wood Screw Pkt 2.5,0.0
WOO016,Wood preservative Black 20l,4.0
WOO017,Wood preservative Black 5l,1.0
WOO018,Wood preservative Green 20l,9.0
WOO019,Wood preservative Green 5l,6.0
WOO020,Wood Chisel 3/4,7.0
YEL001,Yellow Oxide 1kg,4.0
ZED001,Zed 1,29.0
ZED002,Zed 3/4,31.0
ZED003,Zed Stopper,15.0
ZVE001,Irn strips Z VENT,1.0
